,UNITID,Long-term investments,Total assets,Total liabilities,Total unrestricted net assets,Total expenses-Total amount,Student service-Total amount,Academic support-Total amount,Public service-Total amount,Research-Total amount,Net assets released from restriction - Total,Total revenues and investment return - Total,Other revenue - Total,Investment return - Total,Total discounts and allowances,Tuition and fees - Total,Total student grants,Total expenses,Total revenues and investment return,Total net assets,Total restricted net assets,INSTNM,ZIP,LATITUDE,LONGITUDE
930,198516,279072805.0,901041945.0,258181904.0,451506338.0,254493466,46393536,8671492,0,0,0,286466304,7897784,9682665,54403368.0,194545416,57583624.0,254493466.0,286466304.0,642860041.0,191353703.0,Elon University,27244-2010,36.104148,-79.50344
931,198561,66785004.0,157622923.0,35735673.0,54737504.0,64987921,15090312,2868642,0,0,0,68072948,4027612,3730791,27131518.0,37690414,35968339.0,64987921.0,68072948.0,121887250.0,67149746.0,Gardner-Webb University,28017-0997,35.24732,-81.668141
932,198598,24690118.0,52377907.0,18774334.0,7702334.0,18391879,3913363,335145,0,0,0,19327536,425049,1025609,9301718.0,10736631,14171343.0,18391879.0,19327536.0,33603573.0,25901239.0,Greensboro College,27401-1875,36.071082,-79.800232
933,198613,72417825.0,212218476.0,84657723.0,41062780.0,49637229,10309955,4895275,171585,105439,0,42858142,3223006,-1503892,23738142.0,19092864,29354824.0,49637229.0,42858142.0,127560753.0,86497973.0,Guilford College,27410-4108,36.094233,-79.887737
934,198677,0.0,198338.0,6245.0,153998.0,387861,43000,17533,0,0,0,393941,1351,1199,99167.0,153126,99167.0,387861.0,393941.0,192093.0,38095.0,Heritage Bible College,28334,35.307368,-78.664393
935,198695,68068732.0,813272212.0,197422243.0,509955473.0,189331772,34871495,7782012,0,0,0,243203290,671486,1382269,43703889.0,136700523,48405813.0,189331772.0,243203290.0,615849969.0,105894496.0,High Point University,27268,35.972035,-79.994675
936,198756,68950171.0,137594790.0,26594985.0,37872499.0,46625074,6690684,3406214,1158613,891823,0,43519991,0,4265548,7631576.0,18471523,17262549.0,46625074.0,43519991.0,110999805.0,73127306.0,Johnson C Smith University,28216-5398,35.243033,-80.857251
937,198808,23828586.0,63099056.0,5557875.0,34577441.0,20979157,5351154,1362317,480482,0,0,18810628,64876,648597,9858534.0,8319568,13664646.0,20979157.0,18810628.0,57541181.0,22963740.0,Lees-McRae College,28604,36.162477,-81.873371
938,198835,104841649.0,218883870.0,50886149.0,46189946.0,55500041,11228666,2172605,783881,0,0,59639958,0,1864282,37347952.0,32236925,46216646.0,55500041.0,59639958.0,167997721.0,121807775.0,Lenoir-Rhyne University,28601,35.739968,-81.327598
939,198862,18463258.0,74842116.0,31872829.0,37117983.0,30248292,2756794,2084787,0,0,0,31055306,0,316824,4500896.0,15854814,15803194.0,30248292.0,31055306.0,42969287.0,5851304.0,Livingstone College,28144,35.670877,-80.483956
940,198871,13212968.0,48585741.0,24023703.0,10157113.0,14663777,2669122,904973,0,0,0,15823154,0,416889,3875889.0,7290070,8394460.0,14663777.0,15823154.0,24562038.0,14404925.0,Louisburg College,27549-2399,36.105035,-78.29898
941,198899,63608956.0,147318547.0,54284258.0,16792601.0,32109998,2562257,1046528,519846,0,0,34238917,0,206171,17748842.0,12330105,26708082.0,32109998.0,34238917.0,93034289.0,76241688.0,Mars Hill University,28754,35.82752,-82.551827
942,198950,114915033.0,196924752.0,66096848.0,23060209.0,57568422,5254520,7559766,369897,0,0,58488041,1627480,4647572,27420080.0,35321456,34205620.0,57568422.0,58488041.0,130827904.0,107767695.0,Meredith College,27607-5298,35.799351,-78.689995
943,198969,20530007.0,113798585.0,38770412.0,56066316.0,49936712,10162624,2248639,0,0,0,49526662,975313,1023191,23742742.0,34634400,31432772.0,49936712.0,49526662.0,75028173.0,18961857.0,Methodist University,28311-1420,35.135058,-78.874426
944,199032,5233362.0,29142101.0,9802096.0,8284974.0,19854138,5017923,1084946,58701,0,0,19800406,319145,224336,7027129.0,9388182,9615645.0,19854138.0,19800406.0,19340005.0,11055031.0,Montreat College,28757-1267,35.646577,-82.2976
945,199069,27765875.0,85371305.0,39080474.0,6721870.0,44421041,12408595,5855751,0,0,0,43044840,670465,2755100,9153279.0,28821173,19717979.0,44421041.0,43044840.0,46290831.0,39568961.0,University of Mount Olive,28365-0919,35.208166,-78.069388
946,199209,12439064.0,53240207.0,18104906.0,21364978.0,32539795,6390280,1803916,998699,0,0,30574403,0,-119461,23471707.0,17910166,32539064.0,32539795.0,30574403.0,35135301.0,13770323.0,North Carolina Wesleyan College,27804,36.019665,-77.773982
947,199272,30992365.0,94898585.0,15399633.0,27269595.0,23767408,5202351,2621102,176897,0,0,41096565,19024980,1850123,9946080.0,13953037,14359872.0,23767408.0,41096565.0,79498952.0,52229357.0,William Peace University,27604-1194,35.789139,-78.637697
948,199306,14108366.0,61698644.0,45356946.0,-7666067.0,29673252,5535555,3715538,0,0,0,25296593,288852,1202856,13864034.0,14470914,17686570.0,29673252.0,25296593.0,16341698.0,24007765.0,Pfeiffer University,28109-0960,35.484696,-80.283168
949,199412,152469514.0,319289305.0,99335230.0,121352824.0,64677744,13930255,6416920,0,0,0,67333036,1658955,5289193,29340669.0,29954521,34056390.0,64677744.0,67333036.0,219954075.0,98601251.0,Queens University of Charlotte,28274-0001,35.189051,-80.833509
950,199458,3358962.0,6212393.0,1806887.0,1254355.0,4353734,789062,374771,0,0,0,3926692,48306,1026,874893.0,1488872,1848069.0,4353734.0,3926692.0,4405506.0,3151151.0,Mid-Atlantic Christian University,27909-4054,36.304673,-76.217139
951,199582,13435517.0,74553855.0,38494292.0,26670717.0,30985194,6466611,1914260,1124247,0,0,32744580,0,8431633,4282880.0,10801294,10198490.0,30985194.0,32744580.0,36059563.0,9388846.0,Saint Augustine's University,27610-2298,35.785468,-78.621301
952,199607,59842615.0,99050637.0,21434810.0,8104335.0,24163085,3494771,1791509,0,0,0,30566190,0,3985333,13076655.0,6749201,16257939.0,24163085.0,30566190.0,77615827.0,69511492.0,Salem College,27101,36.086271,-80.241297
953,199643,18867440.0,64864705.0,34093565.0,17616041.0,37647979,7118794,941418,7471,165229,0,39866672,0,6601696,5167676.0,20303771,14119837.0,37647979.0,39866672.0,30771140.0,13155099.0,Shaw University,27601,35.771181,-78.637693
954,199698,7097953.0,16798801.0,9340951.0,1895921.0,18052913,6984639,1009119,0,0,0,19397156,0,184734,197872.0,7147134,8573882.0,18052913.0,19397156.0,7457850.0,5561929.0,St. Andrews University,28352,34.74563,-79.478567
955,199759,35975249.0,89185783.0,16868905.0,34268888.0,31190570,1183494,4919232,0,0,0,34075311,486663,2281933,2027677.0,13819430,2211893.0,31190570.0,34075311.0,72316878.0,38047990.0,Southeastern Baptist Theological Seminary,27587-1889,35.981858,-78.513755
956,199847,2005185000.0,3533545000.0,1223286000.0,1268882000.0,1578950000,38968000,839185000,23835000,188891000,0,1649584000,244156000,74749000,132375943.0,284680000,137952590.0,1578950000.0,1649584000.0,2310259000.0,1041377000.0,Wake Forest University,27106,36.133609,-80.277446
957,199865,58396168.0,102390809.0,20782554.0,28229091.0,28185848,4781271,2129202,1028915,0,0,27044881,3220737,-1034478,12593683.0,11190752,15003064.0,28185848.0,27044881.0,81608255.0,53379164.0,Warren Wilson College,28778-2099,35.610328,-82.442619
958,199883,,,,,2602942,180574,52901,0,0,0,2446813,0,11689,7435.0,2408122,389473.0,,,,,Watts School of Nursing,27705-2505,36.027649,-78.9413
959,199962,76770824.0,265033082.0,92056925.0,76567916.0,84022001,14634914,4929239,0,0,0,89313086,1794430,1241673,60256687.0,47728078,72214420.0,84022001.0,89313086.0,172976157.0,96408241.0,Wingate University,28174-0159,34.986064,-80.44305
960,199971,226237.0,961135.0,402543.0,332355.0,657174,96973,93365,0,0,0,777926,2916,9473,110109.0,697469,401870.0,657174.0,777926.0,558592.0,226237.0,Carolina Christian College,27105,36.146168,-80.256252
961,200156,41857676.0,102639298.0,27517175.0,36816611.0,25780577,5296697,501210,0,0,0,22998374,115082,2098424,11659709.0,10571452,12192928.0,25780577.0,22998374.0,75122123.0,38305512.0,University of Jamestown,58405,46.914302,-98.698416
962,200217,55783101.0,185060660.0,65712980.0,54428412.0,89251722,7146218,1759740,0,0,0,89008560,3283791,2377765,0.0,60002202,23686260.0,89251722.0,89008560.0,119347680.0,64919268.0,University of Mary,58504,46.723767,-100.75274
963,200484,795618.0,15457150.0,5392561.0,7891083.0,6022365,1207182,359472,0,0,0,7905514,200,36555,924211.0,2226580,1546150.0,6022365.0,7905514.0,10064589.0,2173506.0,Trinity Bible College and Graduate School,58436-7105,46.001037,-98.517906
964,200527,11674652.0,41709711.0,2392293.0,37758244.0,17845805,2114879,1420424,1124146,147482,0,17880546,641601,535913,93493.0,1008656,2347111.0,17845805.0,17880546.0,39317418.0,1559174.0,Turtle Mountain Community College,58316,48.883758,-99.750836
965,200554,636787.0,50124469.0,7001117.0,10148023.0,21567799,5227827,873666,823487,671262,0,24318189,0,0,4056507.0,3542127,4056507.0,21567799.0,24318189.0,43123352.0,32975329.0,United Tribes Technical College,58504,46.767157,-100.755131
966,200785,0.0,10879998.0,1873390.0,9006608.0,5088806,1357252,266678,0,0,0,7804017,112908,0,666546.0,7691109,4171956.0,5088806.0,7804017.0,9006608.0,0.0,Herzing University-Akron,44306-3931,41.02817,-81.493109
967,200873,293358.0,3011195.0,179936.0,926553.0,1151984,81093,147015,184193,0,0,1924854,0,19812,0.0,358161,347780.0,1151984.0,1924854.0,2831259.0,1904706.0,Allegheny Wesleyan College,44460-9598,40.86722,-80.861232
968,201061,1537963.0,6365547.0,1661585.0,2728988.0,5157752,1105277,1180859,0,0,0,5009876,0,1848,2451946.0,3793858,3212435.0,5157752.0,5009876.0,4703962.0,1974974.0,Art Academy of Cincinnati,45202-1706,39.108805,-84.513913
969,201104,55997896.0,246551900.0,97680956.0,91849160.0,106680081,19147976,10137143,140022,0,0,106487065,3427973,484275,25021300.0,69730480,41216155.0,106680081.0,106487065.0,148870944.0,57021784.0,Ashland University,44805,40.861755,-82.321061
970,201140,32004977.0,67811217.0,986929.0,36789023.0,5872739,857362,1053155,0,0,0,8946437,173040,1676044,1386990.0,1644278,1388190.0,5872739.0,8946437.0,66824288.0,30035265.0,Athenaeum of Ohio,45230-2091,39.082926,-84.371927
971,201177,,,,,6223181,1244324,1149099,0,0,0,6034641,0,-37762,1047495.0,4700241,1609490.0,,,,,Aultman College of Nursing and Health Sciences,44710-1797,40.796186,-81.404053
972,201195,179533319.0,360936108.0,39484051.0,118272318.0,102254607,17809946,8607373,1026463,348249,0,105190459,1937980,10596047,47071332.0,59563505,54851922.0,102254607.0,105190459.0,321452057.0,203179739.0,Baldwin Wallace University,44017-2088,41.373017,-81.851145
973,201371,20685183.0,73572823.0,19444339.0,19225335.0,21230528,4397234,2786579,0,0,0,19790643,0,807053,11163332.0,7885440,11163332.0,21230528.0,19790643.0,54128484.0,34903149.0,Bluffton University,45817-2104,40.895606,-83.899439
974,201548,119764119.0,273940713.0,49749374.0,117693824.0,79315488,12333917,5524035,0,0,0,72503026,2483688,724766,51613800.0,46176237,55182426.0,79315488.0,72503026.0,224191339.0,106497515.0,Capital University,43209-2394,39.954875,-82.937867
975,201645,1511280262.0,3217391993.0,818815451.0,258479651.0,1007271475,34748312,23815680,0,393958540,0,1076231577,36362060,106218943,190262408.0,300702774,190262408.0,1007271475.0,1076231577.0,2398576542.0,2140096891.0,Case Western Reserve University,44106,41.507419,-81.609596
976,201654,39888882.0,204944554.0,19361863.0,141343881.0,88796497,8421878,17443847,0,0,0,106773015,1609576,2943750,42550556.0,69648953,45797087.0,88796497.0,106773015.0,185582691.0,44238810.0,Cedarville University,45314-0601,39.749237,-83.814692
977,201681,,,,,1697587,80878,0,0,0,0,1559517,298320,0,390969.0,536961,390969.0,,,,,Central School of Practical Nursing,44131-0000,41.397093,-81.656988
978,201751,5086992.0,15941804.0,2560879.0,8557303.0,4050495,674568,394913,0,0,0,3848012,0,284225,41467.0,1964321,885636.0,4050495.0,3848012.0,13380925.0,4823622.0,Chatfield College,45118-9705,39.210369,-83.887153
979,201821,,,,,10411132,2204899,260617,0,0,0,12737217,415872,559150,3863226.0,9489568,3863226.0,,,,,The Christ College of Nursing and Health Sciences,45219-2989,39.121821,-84.509564
980,201867,1022646.0,3495668.0,300536.0,2394102.0,2056627,60000,51500,0,0,0,1676616,0,68064,1480.0,1362743,256273.0,2056627.0,1676616.0,3195132.0,801030.0,Cincinnati College of Mortuary Science,45224-1462,39.206578,-84.505604
981,201964,6488030.0,46724564.0,12393279.0,27752215.0,31423549,3658031,263583,0,0,0,28713449,7511,370191,5353312.0,24363006,15130702.0,31423549.0,28713449.0,34331285.0,6579070.0,Ohio Christian University,43113-9487,39.613155,-82.904885
982,202046,28492894.0,103134517.0,20624581.0,59903124.0,23822149,3353543,3406487,0,0,0,22042383,359559,571916,12120330.0,14557306,14180310.0,23822149.0,22042383.0,82509936.0,22606812.0,Cleveland Institute of Art,44106-1710,41.510435,-81.602416
983,202073,57399092.0,87463096.0,14798079.0,44234129.0,19389431,893257,1620987,0,0,0,18509015,247073,1938406,10727381.0,10351258,10925114.0,19389431.0,18509015.0,72665017.0,28430888.0,Cleveland Institute of Music,44106-1776,41.512444,-81.608878
984,202170,12629210.0,61057159.0,18042605.0,32758370.0,29657242,2284537,2130239,465157,0,0,29615489,430381,270917,16953185.0,21747258,19600690.0,29657242.0,29615489.0,43014554.0,10256184.0,Columbus College of Art and Design,43215,39.966074,-82.989479
985,202480,873560000.0,1770791000.0,540174000.0,936101000.0,564219000,27524000,42956000,228000,158958000,0,611631000,0,54295000,201513000.0,200760000,207194000.0,564219000.0,611631000.0,1230617000.0,294516000.0,University of Dayton,45469,39.739547,-84.176113
986,202514,19890959.0,50177038.0,9364737.0,19967349.0,16304325,5608835,769278,0,0,0,13930352,370946,1164678,7603634.0,7768726,9301220.0,16304325.0,13930352.0,40812301.0,20844952.0,Defiance College,43512,41.296842,-84.357075
987,202523,904399479.0,1357579565.0,242669447.0,471008956.0,133472353,24762199,15181122,0,566115,0,183166780,1677116,70594667,65164681.0,50881912,68356501.0,133472353.0,183166780.0,1114910118.0,643901162.0,Denison University,43023,40.071505,-82.523272
988,202763,50341265.0,209835121.0,61541480.0,98791116.0,88458801,13691645,8135431,0,0,0,89726971,11120483,1640082,54714083.0,60301924,54714083.0,88458801.0,89726971.0,148293641.0,49502525.0,The University of Findlay,45840-3653,41.053344,-83.652313
989,202806,94438000.0,143653000.0,28661000.0,108085000.0,71857000,11813000,10792000,0,0,0,70720000,2279000,7088000,4097221.0,51171000,10798779.0,71857000.0,70720000.0,114992000.0,6907000.0,Franklin University,43215-5399,39.95831,-82.990375
990,202903,2478370.0,7263870.0,619876.0,4436612.0,4458462,34389,14577,0,0,0,5057388,832951,107045,692608.0,1179297,1249394.0,4458462.0,5057388.0,6643994.0,2207382.0,Gods Bible School and College,45202-6838,39.1153,-84.505703
991,202912,,,,,8159459,382518,969314,0,0,0,8159459,0,0,1049678.0,3797480,1049678.0,,,,,Good Samaritan College of Nursing and Health Science,45220-2489,39.140348,-84.521196
992,203067,226693556.0,327046420.0,56418203.0,34248145.0,40733098,1288351,9094453,0,0,0,51149327,0,9957313,117000.0,2544616,4231260.0,40733098.0,51149327.0,270628217.0,236380072.0,Hebrew Union College-Jewish Institute of Religion,10012-1186,40.728938,-73.994499
993,203085,59593075.0,164304892.0,50170989.0,49594172.0,36679968,8193622,2870822,0,1237197,0,37280802,1926280,1464234,18859067.0,15369494,21783455.0,36679968.0,37280802.0,114133903.0,64539731.0,Heidelberg University,44883-2462,41.114833,-83.168387
994,203128,59794707.0,139689670.0,46771815.0,11366280.0,33756675,6624771,3118294,0,0,0,31542209,428775,2388966,15128394.0,14601198,18688343.0,33756675.0,31542209.0,92917855.0,81551575.0,Hiram College,44234-0067,41.3107,-81.143981
995,203146,,,,,8987776,636013,620996,0,0,0,9477006,12672,72357,771882.0,7395839,771882.0,,,,,Hobart Institute of Welding Technology,45373-2400,40.053024,-84.219809
996,203368,235604230.0,449826632.0,89895597.0,185981791.0,96588487,14729492,9877156,0,7700918,0,92444127,5919791,1708746,74598388.0,53673859,77579124.0,96588487.0,92444127.0,359931035.0,173949244.0,John Carroll University,44118-4538,41.491321,-81.531338
997,203535,513746110.0,921656081.0,299536453.0,324737559.0,123938372,25322595,9591499,261418,1014840,0,139376146,1660780,22453943,38522344.0,61789132,39611843.0,123938372.0,139376146.0,622119628.0,297382069.0,Kenyon College,43022,40.374408,-82.397977
998,203544,,,,,15548229,1514076,882879,0,0,0,20585931,28573,0,2721902.0,16177948,2721902.0,,,,,Kettering College,45429-1299,39.695052,-84.192006
999,203580,33272781.0,68918322.0,28427537.0,3459102.0,20970853,5143449,2327927,130780,0,0,19175321,1,-664316,13955599.0,10816315,15892082.0,20970853.0,19175321.0,40490785.0,37031683.0,Lake Erie College,44077-3389,41.717841,-81.251817
1000,203757,13377459.0,58227938.0,27436709.0,19630727.0,28816507,4792105,1516519,0,0,0,28382211,900881,587769,8430014.0,15516863,11565051.0,28816507.0,28382211.0,30791229.0,11160502.0,Lourdes University,43560-2898,41.710009,-83.706108
1001,203775,19439288.0,67670129.0,22146241.0,18416533.0,32864139,6199376,1954819,0,0,0,30268536,0,846872,18491056.0,18061456,22030205.0,32864139.0,30268536.0,45523888.0,27107355.0,Malone University,44709-3308,40.825662,-81.376863
1002,203845,86614675.0,204252783.0,39745866.0,59915339.0,49719743,8219293,4003550,0,0,0,44792558,318789,5523534,21348320.0,16983101,22601864.0,49719743.0,44792558.0,164506917.0,104591578.0,Marietta College,45750,39.41668,-81.450045
1003,203960,21526310.0,24194606.0,987145.0,21233866.0,18604139,2504503,2005326,0,0,0,22046504,0,-718895,160312.0,15767680,3013607.0,18604139.0,22046504.0,23207461.0,1973595.0,Mercy College of Ohio,43604-1132,41.658319,-83.552538
1004,203997,45142645.0,60872739.0,3877096.0,6039877.0,8586469,539077,784346,0,0,0,8375516,0,3871733,1670338.0,428436,1670338.0,8586469.0,8375516.0,56995643.0,50955766.0,Methodist Theological School in Ohio,43015-3211,40.253643,-83.060146
1005,204176,34140697.0,63102816.0,1276648.0,61826168.0,18517262,2109236,1243816,0,0,0,22356446,1555864,607030,554088.0,19127288,1855655.0,18517262.0,22356446.0,61826168.0,0.0,Mount Carmel College of Nursing,43222-1504,39.956625,-83.021501
1006,204185,136927057.0,306358681.0,34691548.0,125172361.0,58959734,10800341,3207663,0,0,0,66910080,1042744,5204388,31325915.0,36001140,35755181.0,58959734.0,66910080.0,271667133.0,146494772.0,University of Mount Union,44601-3929,40.905256,-81.111029
1007,204194,21298685.0,97591178.0,15030338.0,62214853.0,38679795,9371551,2436848,0,0,0,39216053,1699140,2141195,23707060.0,20617834,28638968.0,38679795.0,39216053.0,82560840.0,20345987.0,Mount Vernon Nazarene University,43050-9500,40.372901,-82.471074
1008,204200,66492763.0,110201586.0,11776642.0,55395403.0,41167041,9504986,4647914,0,0,0,63386279,376161,3626117,13899833.0,30552217,16810838.0,41167041.0,63386279.0,98424944.0,43029541.0,Mount Saint Joseph University,45233-1670,39.095893,-84.639453
1009,204264,78295801.0,153925113.0,17319670.0,71484704.0,39170607,7621839,1864017,463126,0,0,42725646,834213,4258779,20323831.0,20102751,23637506.0,39170607.0,42725646.0,136605443.0,65120739.0,Muskingum University,43762,39.996585,-81.737127
1010,204468,11250492.0,42616624.0,25407658.0,6044515.0,26974641,8511105,1785331,0,0,0,27918879,485938,-979594,19221394.0,16849117,23592876.0,26974641.0,27918879.0,17208966.0,11164451.0,Notre Dame College,44121-4293,41.506894,-81.516617
1011,204486,211853.0,105573557.0,35598772.0,69606082.0,44230496,12465186,1486884,0,0,0,47015664,159873,35487,692881.0,30917236,12827229.0,44230496.0,47015664.0,69974785.0,368703.0,University of Northwestern Ohio,45805,40.762917,-84.157004
1012,204501,955505976.0,1420212137.0,328114798.0,219664783.0,188845259,16611953,24874010,1559979,760953,0,227028208,5044458,70933802,70349141.0,86626797,71536945.0,188845259.0,227028208.0,1092097339.0,872432556.0,Oberlin College,44074,41.291992,-82.216795
1013,204617,19975096.0,79238260.0,52879140.0,3447393.0,34207125,7004104,2380304,0,0,0,28714308,1389559,1136447,17106664.0,18561283,20340761.0,34207125.0,28714308.0,26359120.0,22911727.0,Ohio Dominican University,43219,39.992764,-82.940689
1014,204635,163631311.0,359039464.0,115965554.0,41802551.0,89489298,12276461,6731481,0,1483253,0,83185128,13756034,-9851457,50196194.0,49573841,54130698.0,89489298.0,83185128.0,243073910.0,201271359.0,Ohio Northern University,45810-1599,40.7662,-83.827441
1015,204893,,,,,1025398,78632,71430,0,0,0,1531887,774854,0,234959.0,522074,234959.0,,,,,Trinity Health System School of Nursing,43952-3512,40.376294,-80.672323
1016,204909,255772796.0,419633791.0,50600859.0,84603951.0,74404828,14193355,7023257,333815,273667,0,87854448,3412831,9672996,46299348.0,21310710,48185578.0,74404828.0,87854448.0,369032932.0,284428981.0,Ohio Wesleyan University,43015-2370,40.295963,-83.069757
1017,204936,108308232.0,230084436.0,47283603.0,109095422.0,65851032,11083760,6489807,401721,0,0,68850265,1642783,8689413,37992719.0,40425840,43423464.0,65851032.0,68850265.0,182800833.0,73705411.0,Otterbein University,43081,40.125327,-82.936444
1018,204990,0.0,4585735.0,1042431.0,2873180.0,3181923,584493,1039697,0,0,0,2851154,0,34567,48693.0,1995813,48693.0,3181923.0,2851154.0,3543304.0,670124.0,Payne Theological Seminary,45384,39.715286,-83.884871
1019,205027,31117366.0,53504889.0,6905080.0,27907864.0,8540660,755186,406951,0,0,0,8158814,0,1602180,255524.0,2511596,255524.0,8540660.0,8158814.0,46599809.0,18691945.0,Pontifical College Josephinum,43235-1499,40.120735,-83.018829
1020,205090,,,,,2757407,179202,60231,0,0,0,412045,0,0,147518.0,264527,147518.0,,,,,Firelands Regional Medical Center School of Nursing,44870-4788,41.43719,-82.71189
1021,205124,7025.0,2679171.0,627408.0,2001314.0,3085838,350104,543919,13547,0,0,2970934,0,5276,615135.0,680641,798728.0,3085838.0,2970934.0,2051763.0,50449.0,Rabbinical College Telshe,44092,41.593533,-81.485261
1022,205203,23682691.0,47090593.0,21549048.0,-999331.0,21462754,2715146,1586561,0,0,0,21444148,394792,661353,5274493.0,6018527,9550751.0,21462754.0,21444148.0,25541545.0,26540876.0,University of Rio Grande,45674,38.881764,-82.378852
1023,205957,101370638.0,216487209.0,57825214.0,109733810.0,75001062,12206417,4808654,0,0,0,74063492,3630427,1993077,22380602.0,40272994,24717584.0,75001062.0,74063492.0,158661995.0,48928185.0,Franciscan University of Steubenville,43952-1763,40.376919,-80.620524
1024,206048,12652355.0,84770678.0,28335011.0,47685795.0,45205828,14298286,3205039,0,0,0,46225617,2451040,602446,20999694.0,31629325,27492673.0,45205828.0,46225617.0,56435667.0,8749872.0,Tiffin University,44883,41.118316,-83.184197
1025,206154,0.0,1728860.0,11225.0,1705885.0,438991,100613,154957,0,0,0,397048,0,0,67394.0,155481,68393.0,438991.0,397048.0,1717635.0,11750.0,Tri-State Bible College,45680,38.426238,-82.579887
1026,206279,4380412.0,17161113.0,7313229.0,7525475.0,17444110,2736248,3225628,0,74939,0,16016094,55658,362966,0.0,14910517,3416783.0,17444110.0,16016094.0,9847884.0,2322409.0,Union Institute & University,45206,39.126921,-84.500166
1027,206288,4149369.0,14013313.0,4071409.0,-1029229.0,6322934,739660,1267642,0,0,0,6243544,0,57894,773180.0,3823676,773180.0,6322934.0,6243544.0,9941904.0,10971133.0,United Theological Seminary,45426-2308,39.813423,-84.276913
1028,206349,45940465.0,95114053.0,6078388.0,46997053.0,24231218,5182076,2161273,0,0,0,23654628,398855,2496641,6962828.0,16740140,8730906.0,24231218.0,23654628.0,89035665.0,42038612.0,Ursuline College,44124,41.497035,-81.465118
1029,206437,17927219.0,115488063.0,21375574.0,65501632.0,50392683,9447561,4079463,0,0,0,50973699,888857,1308763,31922972.0,32093809,36147509.0,50392683.0,50973699.0,94112489.0,28610857.0,Walsh University,44720-3396,40.873908,-81.369931
1030,206491,5834435.0,30886790.0,43303926.0,-21919153.0,17383043,3846006,704660,0,0,0,16891243,0,-85889,1494479.0,6339323,5628560.0,17383043.0,16891243.0,-12417136.0,9502017.0,Wilberforce University,45384-1001,39.707291,-83.880595
1031,206507,38269926.0,106618897.0,45631496.0,26253768.0,25794501,5867320,1303293,0,0,0,26182189,1227571,1790432,14273686.0,13717732,18251430.0,25794501.0,26182189.0,60987401.0,34733633.0,Wilmington College,45177,39.444744,-83.818342
1032,206516,1760517.0,2858350.0,67726.0,811770.0,1484578,121442,192153,0,0,0,1113066,0,100204,100335.0,372581,141585.0,1484578.0,1113066.0,2790624.0,1978854.0,Winebrenner Theological Seminary,45840,41.052464,-83.650711
1033,206525,113414492.0,266610863.0,94234082.0,29984449.0,53291301,10553116,3093865,0,266425,0,54097226,1517005,6283182,39186835.0,25320744,43494996.0,53291301.0,54097226.0,172376781.0,142392332.0,Wittenberg University,45504,39.934029,-83.815445
1034,206589,347651594.0,594711528.0,76232643.0,290831813.0,101024766,21072132,10046063,2002806,1606372,0,105858810,3691088,17276160,59138884.0,39054917,61215398.0,101024766.0,105858810.0,518478885.0,227647072.0,The College of Wooster,44691,40.81046,-81.934674
1035,206622,343311000.0,759238000.0,259508000.0,262547000.0,195136000,22009000,11870000,1753000,0,0,235305000,4336000,22314000,92445000.0,126328000,98213000.0,195136000.0,235305000.0,499730000.0,237183000.0,Xavier University,45207-1092,39.149547,-84.47465
1036,206817,225019.0,8373211.0,2103180.0,-1621704.0,6798964,1088663,675838,0,0,0,2807234,10239,-1247577,1675348.0,1773942,3064068.0,6798964.0,2807234.0,6270031.0,7891735.0,Bacone College,74403-1597,35.777082,-95.334046
1037,206835,7523410.0,42928760.0,2078331.0,33171550.0,19396879,5019253,630111,0,0,0,19835240,314226,595607,6430924.0,12496878,8526629.0,19396879.0,19835240.0,40850429.0,7678879.0,Oklahoma Wesleyan University,74006-6299,36.717453,-95.95671
1038,206862,50426855.0,143695894.0,60740170.0,37271011.0,49998464,8130862,2718920,0,0,0,52556645,0,2461686,16178853.0,25592797,20101256.0,49998464.0,52556645.0,82955724.0,45684713.0,Southern Nazarene University,73008,35.513295,-97.629504
1039,207157,561870.0,5539192.0,3619319.0,997507.0,4669265,975876,270817,0,0,0,4868864,1,189675,2062335.0,2523734,2969680.0,4669265.0,4868864.0,1919873.0,922366.0,Randall University,73160,35.300757,-97.491107
1040,207324,25539984.0,125026769.0,62961635.0,15724131.0,48972078,9449815,1296843,63598,0,0,48856024,3788452,70309,21483031.0,24308189,23690611.0,48972078.0,48856024.0,62065134.0,46341003.0,Oklahoma Christian University,73013,35.611412,-97.469526
1041,207403,139500932.0,245324379.0,35710517.0,69379310.0,47188658,10456812,3777224,345389,0,0,48799945,1081586,7219306,28881980.0,22747287,34054772.0,47188658.0,48799945.0,209613862.0,140234552.0,Oklahoma Baptist University,74804,35.360492,-96.932459
1042,207458,124683582.0,301217318.0,89786945.0,89201474.0,76801068,12083472,7021799,0,0,0,87998208,2472459,15838239,30945387.0,49037357,32607233.0,76801068.0,87998208.0,211430373.0,122228899.0,Oklahoma City University,73106-1402,35.495271,-97.541242
1043,207582,50256551.0,198951203.0,38736241.0,77196904.0,103250309,12445590,4237677,3368386,101944,0,114535637,0,3363694,43153030.0,40393463,50238550.0,103250309.0,114535637.0,160214962.0,83018058.0,Oral Roberts University,74171,36.049129,-95.952547
1044,207856,490336.0,9213568.0,7910439.0,-486329.0,8131948,2727275,395619,0,0,0,7641177,0,180724,3394756.0,5041034,4813675.0,8131948.0,7641177.0,1303129.0,1789458.0,Southwestern Christian University,73008,35.513314,-97.63934
